ProbeID	SYMBOL	logFC	AveExpr	t	P.Value	adj.P.Val	B
NM_015577_4194	NM_015577_4194	RAI14	0.991306343049927	-0.599744727372513	14.9711623768067	4.41955208683864e-10	6.07251450575795e-08	13.5806190824928
NM_014878_1470	NM_014878_1470	KIAA0020	1.36717394273101	0.316291804002233	14.9481414374208	4.51148524697145e-10	6.16400680934526e-08	13.5599253152617
NM_018128_2336	NM_018128_2336	TSR1	1.04314578286099	0.0145204717904982	14.9383805460927	4.55107869673501e-10	6.17365725804797e-08	13.5511416314281
NM_002061_986	NM_002061_986	GCLM	1.91264070703098	0.19348343933058	14.9324608462451	4.57527136648509e-10	6.17365725804797e-08	13.5458118159173
NM_004741_2168	NM_004741_2168	NOLC1	1.28110137833503	-0.0297859960668366	14.9262140203531	4.60094972694201e-10	6.17365725804797e-08	13.5401852069799
NM_002773_1889	NM_002773_1889	PRSS8	-1.87416546720482	2.79536706491776	-14.9210066607418	4.62247268831816e-10	6.17365725804797e-08	13.5354930823517
NM_016074_743	NM_016074_743	BOLA1	0.820749739224969	-0.274313161690521	14.9154701253927	4.64547400585024e-10	6.17365725804797e-08	13.5305025771892
NM_001444_462	NM_001444_462	FABP5	-2.489146800464	3.00965626284571	-14.8929063264695	4.74048446669719e-10	6.24539926578138e-08	13.5101451516436
NM_181558_370	NM_181558_370	RFC3.1	1.69929822913059	-0.615039378038707	14.8904814376029	4.75081769806561e-10	6.24539926578138e-08	13.5079555657709
NM_021999_791	NM_021999_791	ITM2B	-1.34108066729568	0.890048651598127	-14.8303294418548	5.01498668421434e-10	6.55722990108026e-08	13.4535276344673
NM_018116_1332	NM_018116_1332	MSTO1	0.780061586378884	0.196124276320571	14.8099541708282	5.10798467828497e-10	6.61076194876959e-08	13.4350419276858
NM_001845_6189	NM_001845_6189	COL4A1	1.36586379407474	-0.684827466810724	14.8094534861079	5.1102929538186e-10	6.61076194876959e-08	13.4345873602784
BC003519_2776	BC003519_2776	FLJ34077.2	0.941469723715671	-0.0309109502816442	14.801913549223	5.14518868032673e-10	6.62068723309768e-08	13.4277400852745
NM_032852_1099	NM_032852_1099	ATG4C	0.954871630370533	-0.551144073883789	14.7098858253068	5.59219465045941e-10	7.15800915258804e-08	13.3438889544422
NM_002370_153	NM_002370_153	MAGOH	1.27922907518817	-0.354169911085246	14.7024875574021	5.62988634313262e-10	7.16852543795734e-08	13.337125648414
NM_019082_683	NM_019082_683	DDX56	0.925889457634037	0.254525776816034	14.6783732528698	5.75463270382232e-10	7.2892014248416e-08	13.3150577638229
NM_001988_6221	NM_001988_6221	EVPL	-1.28148201019307	1.02080125077547	-14.6430167752123	5.94289345452552e-10	7.48866159658346e-08	13.2826373855322
NM_004952_1650	NM_004952_1650	EFNA3	-1.09388144381242	0.531393131358807	-14.6176604963585	6.0819448777327e-10	7.62437625909583e-08	13.2593394948051
NM_004102_75	NM_004102_75	FABP3	-1.09610853371167	0.278049893720482	-14.6042683471498	6.15678244725832e-10	7.6786127752473e-08	13.2470185274758
AK095791_2355	AK095791_2355	LOC399959	0.959601970919925	-2.32293112015749	14.5960989970095	6.20291581005744e-10	7.69667920921412e-08	13.239497178086
XM_294365_24	XM_294365_24	XM_294365_24	-0.816337361615404	0.475971495012217	-14.5642516992414	6.38631138343922e-10	7.8840148652407e-08	13.2101366685202
NM_152379_2026	NM_152379_2026	C1orf131.1	0.943403659465435	-0.170108365620109	14.5381536221136	6.5409092634545e-10	7.9989043235053e-08	13.1860296265727
NM_030898_421	NM_030898_421	NM_030898_421	-1.46382103030014	0.971137574527214	-14.5374460161898	6.54515608707876e-10	7.9989043235053e-08	13.1853754157084
NM_005066_1676	NM_005066_1676	SFPQ	1.40198383678472	-0.435145241439445	14.5044519554561	6.74647712349683e-10	8.20371618217215e-08	13.154836470466
NM_023925_4190	NM_023925_4190	CAPRIN2	1.1635000406092	-0.454900832460244	14.4924791395664	6.82115599211439e-10	8.24108225110047e-08	13.1437377943774
NM_173352_1586	NM_173352_1586	KRT78	-1.34100476960162	0.689026409840922	-14.4886893021615	6.84497785658838e-10	8.24108225110047e-08	13.1402227907431
NM_012341_2260	NM_012341_2260	GTPBP4	1.19814988255683	0.0330379803861313	14.4807654520901	6.89507204966852e-10	8.26050011073588e-08	13.1328706692098
NM_033661_1324	NM_033661_1324	WDR4.1	1.00011890668253	-0.0159388771001282	14.4718986551355	6.95159127683645e-10	8.28738724767953e-08	13.1246389851599
NM_024829_1304	NM_024829_1304	FLJ22662	-1.09058540251746	0.541924627422403	-14.4116900628673	7.3486846306775e-10	8.6740909060831e-08	13.068612720988
NM_032468_1869	NM_032468_1869	ASPH.5	1.3064920127798	-0.885417019116803	14.4089926171819	7.36703178963602e-10	8.6740909060831e-08	13.0660973205547
NM_033396_5883	NM_033396_5883	TNKS1BP1	-0.802235521532631	1.44399916934866	-14.4066560432526	7.38296388799014e-10	8.6740909060831e-08	13.0639180670351
NM_014285_461	NM_014285_461	EXOSC2	1.34733101410579	-0.246013358949896	14.3872245503066	7.51689060528369e-10	8.78897978463939e-08	13.0457815584773
NM_003824_1709	NM_003824_1709	FADD	1.56570009157331	-0.388335811204916	14.3645823410514	7.67622124585764e-10	8.93233017699798e-08	13.0246182411562
NM_016216_1594	NM_016216_1594	DBR1	0.879259790197852	-0.162479960466851	14.3401869389624	7.85192636352072e-10	9.0932785314678e-08	13.001779940557
NM_177964_428	NM_177964_428	LOC130576	-1.52896050164605	1.36996182868549	-14.3252601121712	7.96154556222954e-10	9.17653024044656e-08	12.9877872488724
BC032716_528	BC032716_528	BC032716_528	1.42024780656761	0.0736742903731317	14.3104178193105	8.07216302302169e-10	9.23019690703191e-08	12.9738597654081
NM_014552_1778	NM_014552_1778	GRHL1	-1.07063628818207	0.70867780776401	-14.3088407113836	8.08401291610936e-10	9.23019690703191e-08	12.9723790395263
AK096940_2738	AK096940_2738	PWWP2B	-1.15990033384966	1.00804742840058	-14.29466104195	8.19139117033563e-10	9.29718903979952e-08	12.9590588215087
NM_002178_519	NM_002178_519	IGFBP6	1.42325538868181	-0.40254760151399	14.2910284962053	8.21914327120434e-10	9.29718903979952e-08	12.9556443885908
NM_005962_1823	NM_005962_1823	MXI1	-1.29854241693846	-0.69624957252994	-14.264358636703	8.42599203853074e-10	9.4870428878272e-08	12.9305501089701
NM_015230_6226	NM_015230_6226	CENTD1	-1.37301295804384	1.38488183754861	-14.2482230909476	8.55382648178220e-10	9.58659262843055e-08	12.9153457305158
NM_000676_1463	NM_000676_1463	ADORA2B	1.50023237845186	1.19311801262324	14.2101438094515	8.86377998161325e-10	9.86811566737352e-08	12.8793977961963
NM_004247_2900	NM_004247_2900	EFTUD2	1.25041493846504	-0.602683778114586	14.1993465408425	8.95382915020909e-10	9.86811566737352e-08	12.8691879100387
NM_024921_1820	NM_024921_1820	POF1B	-3.03275824615557	1.77428105071203	-14.1988327232698	8.95813862174102e-10	9.86811566737352e-08	12.8687018576181
NM_058193_1509	NM_058193_1509	TRIM29.1	-0.926433699876428	0.750664332847108	-14.1977382518754	8.96732550365768e-10	9.86811566737352e-08	12.8676664714805
NM_018208_2161	NM_018208_2161	ETNK2	-1.42806162328535	0.796937889277807	-14.1541244392345	9.34171426454646e-10	1.02338058970167e-07	12.8263442740445
NM_002358_577	NM_002358_577	MAD2L1	2.9276719003181	-1.72809552033663	14.1458571898584	9.41454182970861e-10	1.026733889231e-07	12.8184975546558
NM_002128_1000	NM_002128_1000	HMGB1.3	1.73266820134384	-0.804615470799874	14.129670094953	9.55889500561143e-10	1.03565380804744e-07	12.8031210268319
NM_033445_798	NM_033445_798	HIST3H2A	-2.02642480323282	-4.87755884933475e-05	-14.1271587672348	9.58150110241261e-10	1.03565380804744e-07	12.8007339311418
NM_020401_2361	NM_020401_2361	NUP107	1.34804678857369	-0.747501703744568	14.1053750742738	9.77999814006645e-10	1.05243165825848e-07	12.7800106649102
NM_031903_549	NM_031903_549	MRPL32	1.01019377680205	0.00220618153052674	14.0474056731363	1.03298869497777e-09	1.10670859303345e-07	12.7247126524109
NM_144606_1442	NM_144606_1442	FLCN	-0.65601392737957	0.220728797663173	-14.007820036617	1.07242697600339e-09	1.14392210773695e-07	12.6868249349154
NM_002078_7149	NM_002078_7149	GOLGA4.1	-0.92091030162903	0.580478282631362	-14.0010110322801	1.07937090116099e-09	1.14630132385307e-07	12.680297614465
NM_005931_2286	NM_005931_2286	MICB	1.33175250446419	-0.0979084286118248	13.9943931265165	1.08616588084804e-09	1.14850235748802e-07	12.6739505645014
NM_002583_943	NM_002583_943	PAWR	-1.18303625153963	1.5301072831999	-13.9766027706913	1.10465927033875e-09	1.16300058245188e-07	12.6568740298293
NM_005466_364	NM_005466_364	MED6	0.878221078229373	0.119205646404873	13.9702338986126	1.11136115941964e-09	1.16501307746058e-07	12.6507556308469
NM_006073_781	NM_006073_781	TRDN.1	1.03480672470191	-0.155986079965694	13.9549072054127	1.12766753043325e-09	1.17703323348226e-07	12.6360207249117
NM_032869_1598	NM_032869_1598	NUDCD1	0.710814546378508	0.068476796901781	13.9151969779616	1.17111389191549e-09	1.21715768595661e-07	12.5977714678021
NM_006625_917	NM_006625_917	FUSIP1	0.82580252312425	-0.330389392660401	13.910215711915	1.17668848978924e-09	1.21774740730529e-07	12.592966085655
NM_025125_334	NM_025125_334	C10orf57	-0.805154404012217	0.690811431935121	-13.8950560614553	1.19382854208567e-09	1.22683413502547e-07	12.5783315636601
NM_007107_2069	NM_007107_2069	SSR3	1.38709800855977	0.589232554682355	13.8935393851575	1.19555793585952e-09	1.22683413502547e-07	12.5768665838257
NM_000081_13030	NM_000081_13030	LYST	-0.864373637691504	0.0745140370682955	-13.8659201143713	1.22752235855621e-09	1.25434217479357e-07	12.5501619250558
NM_014068_772	NM_014068_772	PSORS1C1	-1.08315107107329	0.981879954992853	-13.8495161990742	1.24693710753464e-09	1.26884980984278e-07	12.5342771345593
NM_024761_1750	NM_024761_1750	MOBKL2B.1	1.10972655393499	0.763023843981355	13.8379503567001	1.26082235503513e-09	1.27671538791733e-07	12.5230664960795
BC016361_565	BC016361_565	BC016361_565	1.17429838112599	0.0949689699245017	13.8343600079525	1.26516615332268e-09	1.27671538791733e-07	12.5195845911564
NM_012482_2658	NM_012482_2658	ZNF281	0.812750768688321	-0.510497634145727	13.8292139105092	1.2714200150607e-09	1.27772457711885e-07	12.514592422137
NM_005221_381	NM_005221_381	DLX5	-2.1219183707742	0.952962958403867	-13.8156185129035	1.28810102614151e-09	1.28495417389956e-07	12.5013951457888
NM_021062_340	NM_021062_340	HIST1H2BB	-1.01868651762404	-0.286453201907878	-13.8147447890825	1.28918099684002e-09	1.28495417389956e-07	12.5005465836704
NM_017896_1307	NM_017896_1307	C20orf11.1	-0.925751413601003	0.41521049353749	-13.7851495950568	1.32633820428087e-09	1.31659367869839e-07	12.4717733862992
NM_018184_2596	NM_018184_2596	ARL8B	-1.21249489007071	1.05391287622284	-13.761143288381	1.35731672044242e-09	1.34186758703901e-07	12.4483905338022
NM_145040_843	NM_145040_843	PRKCDBP	1.72587710893979	0.380736578541987	13.7303879834188	1.39813557386828e-09	1.37662579580877e-07	12.4183770931378
AB001343_179	AB001343_179	DDX10	0.6427972726816	0.131541161679714	13.7042190018039	1.43389777542339e-09	1.40614491525391e-07	12.3927889035984
NM_003511_371	NM_003511_371	HIST1H2AL	-1.52092454023667	0.222970260333306	-13.6738780065703	1.47658559616488e-09	1.4390500225678e-07	12.363063050041
NM_007062_1684	NM_007062_1684	PWP1	1.03703634007459	0.0457201830111761	13.6719897615064	1.47928661859354e-09	1.4390500225678e-07	12.3612110160916
NM_002648_2536	NM_002648_2536	PIM1	-2.06437665487566	0.491331309854209	-13.6637264824365	1.4911688349873e-09	1.44482972378052e-07	12.3531033431536
NM_017693_3572	NM_017693_3572	BIVM	0.819923466878487	-0.655911296628249	13.6540578381778	1.5052011574075e-09	1.44875804044893e-07	12.3436108544426
NM_016183_857	NM_016183_857	MRTO4	1.54411192785658	0.098487952484105	13.652731349292	1.50713727069729e-09	1.44875804044893e-07	12.3423080352646
M31157_297	M31157_297	PTHLH	3.173872807693	1.8094769273861	13.6369200147541	1.53042057846748e-09	1.46352746015983e-07	12.3267695760915
NM_007278_555	NM_007278_555	GABARAP	-1.05316818848651	0.378714258582203	-13.630796929273	1.53953994994091e-09	1.46352746015983e-07	12.3207475704508
BC032771_40	BC032771_40	MTHFD2L	1.09247644414629	0.995716650460975	13.6301176303706	1.54055522122087e-09	1.46352746015983e-07	12.3200793272319
NM_004640_1300	NM_004640_1300	BAT1	1.88893462314047	-0.808071661362801	13.6197957766262	1.55607022511721e-09	1.47251470330158e-07	12.3099215736413
NM_133639_1076	NM_133639_1076	RHOV	-1.58306037619756	0.0387434693289925	-13.5915149870045	1.59943896433005e-09	1.50768820203515e-07	12.2820529537255
NM_014038_832	NM_014038_832	BZW2	0.981773677450414	-0.50601378605582	13.5805525402432	1.61659474105075e-09	1.51797622016812e-07	12.2712354925403
NM_022145_273	NM_022145_273	CENPK	1.76373695761761	-1.25219232639198	13.5707674728909	1.63207363102e-09	1.52661656563101e-07	12.2615728503295
NM_006303_1117	NM_006303_1117	JTV1	1.12388623756608	-0.209935812398728	13.5627164405361	1.64492789322964e-09	1.53274507139253e-07	12.2536175992765
NM_003380_1472	NM_003380_1472	VIM	3.2850527153382	-4.5143594919097	13.54802409134	1.66866455071739e-09	1.54351900291114e-07	12.2390885126127
NM_003143_529	NM_003143_529	SSBP1.1	1.31603183453797	-0.289097581423394	13.547214546315	1.6699829996832e-09	1.54351900291114e-07	12.2382875299593
NM_005103_1473	NM_005103_1473	FEZ1	1.08367606930681	1.36573131807765	13.5402226047609	1.68141658370493e-09	1.54351900291114e-07	12.2313676553928
NM_014400_1447	NM_014400_1447	LYPD3	-1.68982242268599	1.30227863526648	-13.5391103077435	1.68324314593806e-09	1.54351900291114e-07	12.2302665113493
NM_001515_912	NM_001515_912	GTF2H2	1.58056712529581	-1.00027183622248	13.5360837619867	1.68822390943406e-09	1.54351900291114e-07	12.227269879459
XM_351302_554	XM_351302_554	GPATCH4.1	0.889927796574764	0.231196236540651	13.5210630583032	1.71317681308398e-09	1.56046667019484e-07	12.2123882557954
NM_001101_1744	NM_001101_1744	ACTB	0.998371974915455	0.722581382050248	13.507372589536	1.73626236207494e-09	1.57559330767398e-07	12.1988109303132
NM_058172_1927	NM_058172_1927	ANTXR2	2.08579460264705	-0.0418794366366264	13.4783481420418	1.7863082863643e-09	1.6114023853113e-07	12.1699833031174
NM_005449_1837	NM_005449_1837	FAIM3	0.709585021892757	-0.00590363747068612	13.4768261386727	1.78897468764001e-09	1.6114023853113e-07	12.16847000379
NM_032299_887	NM_032299_887	DCUN1D5	1.17527637282618	0.240947538106866	13.4714694993416	1.79839277410405e-09	1.61390820170519e-07	12.1631427148622
NM_173850_1692	NM_173850_1692	SERPINA12	-1.86005068370262	0.945390031190611	-13.4499077154639	1.83684057273188e-09	1.64235157091321e-07	12.1416788397131
NM_144670_3	NM_144670_3	A2ML1	-2.03596889972876	2.07805392287825	-13.43855894771	1.85742801745996e-09	1.65185854921385e-07	12.1303685662002
NM_024313_119	NM_024313_119	NOL12	0.859320648783958	0.341809955075351	13.4365719763953	1.86105774047942e-09	1.65185854921385e-07	12.1283874083313
NM_015029_3119	NM_015029_3119	POP1.1	1.63757747025016	0.0957212456714351	13.426492851908	1.87958665965438e-09	1.66223809319253e-07	12.1183335184605
AL832235_613	AL832235_613	C6orf173	2.53306551347749	-1.11409538571945	13.4152925743534	1.90040744925908e-09	1.67456192630365e-07	12.1071529372569
NM_005153_2795	NM_005153_2795	USP10	0.628079252178721	-0.199710592682931	13.4051314198482	1.91950921812464e-09	1.68528751569643e-07	12.0970020427904
NM_182573_1984	NM_182573_1984	LYPD5	-2.55498469035661	1.95962095923794	-13.3830735314757	1.96168304205941e-09	1.71060147811846e-07	12.0749414741278
NM_015471_389	NM_015471_389	NSL1.1	1.20013967496423	-1.08579122940714	13.3826983955941	1.96240876807175e-09	1.71060147811846e-07	12.0745659968348
HSU90902_1374	HSU90902_1374	HSU90902_1374	-0.995700737206924	0.529886884602793	-13.3455567664239	2.0356975186717e-09	1.76814870193199e-07	12.037341474328
NM_032860_1520	NM_032860_1520	LTV1	0.92672755447648	-0.0582440395570575	13.3306467558218	2.06593372285022e-09	1.78189973046214e-07	12.0223707928799
NM_005662_1234	NM_005662_1234	VDAC3	1.18872121511466	-0.401265797747196	13.3305247641883	2.06618307561811e-09	1.78189973046214e-07	12.022248239993
NM_024057_1023	NM_024057_1023	NUP37	1.61899585879751	-0.307150156185269	13.3201747079625	2.08745595567421e-09	1.78904741055308e-07	12.0118467289813
NM_006705_984	NM_006705_984	GADD45G	-0.90063905630818	0.176969686313176	-13.3176096841894	2.09276394842478e-09	1.78904741055308e-07	12.0092677800869
NM_022366_1433	NM_022366_1433	TFB2M	0.948769757202036	-0.298243580014106	13.3157891997961	2.0965399342419e-09	1.78904741055308e-07	12.0074371296591
NM_002863_662	NM_002863_662	PYGL	1.26553124172742	0.887922327611584	13.3080049276955	2.11276786587726e-09	1.79659141601871e-07	11.9996067377439
NM_004725_357	NM_004725_357	BUB3	0.963636165314321	-0.0954714292080804	13.2648873036242	2.2051125642504e-09	1.86858319033344e-07	11.956155695269
AK074150_3179	AK074150_3179	KIAA1432	-0.657801779021009	0.392853601049118	-13.2562009953378	2.22423107193675e-09	1.8782395718577e-07	11.9473861993597
NM_005384_1783	NM_005384_1783	NFIL3	-2.34482579952632	0.396328977366446	-13.2485532362773	2.24120994156316e-09	1.88602857366145e-07	11.9396607421379
NM_002716_1766	NM_002716_1766	PPP2R1B	0.932376244891021	0.326866810053169	13.2409121222214	2.25831201936747e-09	1.89386718313851e-07	11.9319378259538
NM_002138_1481	NM_002138_1481	HNRPD	2.17875071385027	-1.28333313652294	13.2339547225583	2.27400477924596e-09	1.90047409729422e-07	11.9249023139922
NM_020310_4667	NM_020310_4667	MNT	-0.964083938691233	0.336387310237054	-13.2035656077564	2.34392346165963e-09	1.95219926669734e-07	11.8941313878049
NM_016483_430	NM_016483_430	PHF7	-1.57408148094662	0.753635385670515	-13.1991172449462	2.3543488204224e-09	1.95418987415266e-07	11.8896215795221
NM_000194_912	NM_000194_912	HPRT1	1.10692240442716	-0.838554556698768	13.1555293721611	2.45915612940778e-09	2.03424071657133e-07	11.8453563419404
NM_018380_2657	NM_018380_2657	DDX28	0.843658131343054	0.0939617025891476	13.1275840195293	2.52895751672107e-09	2.08487760017978e-07	11.8169046348965
NM_001536_636	NM_001536_636	PRMT1	1.53877585470295	-0.0528126828402363	13.1242144418313	2.53751550021881e-09	2.08487760017978e-07	11.8134701871398
NM_013290_386	NM_013290_386	PSMC3IP	0.983798707597549	-0.418521973769548	13.1195414574967	2.54943494021154e-09	2.08761810592407e-07	11.8087058792963
NM_003234_4862	NM_003234_4862	TFRC	2.49462275290078	-2.26093348482776	13.1059969763148	2.58432120315124e-09	2.10908361277309e-07	11.7948877596172
BC039104_902	BC039104_902	LOC283404	-1.83926985761362	0.925852873052423	-13.0948150191929	2.6135055441029e-09	2.12187332743803e-07	11.7834698648035
NM_006393_7696	NM_006393_7696	NEBL.1	-1.12817346365977	0.413894211347453	-13.0933167939615	2.61744242693836e-09	2.12187332743803e-07	11.7819393374565
NM_012453_2074	NM_012453_2074	TBL2	1.21994718750074	-0.462102091949372	13.0864459745216	2.63557794502152e-09	2.12947693099413e-07	11.7749182920842
NM_004595_1001	NM_004595_1001	SMS	1.19927157522641	-0.475378470899664	13.079414562003	2.65427599243025e-09	2.13709063994001e-07	11.7677295885432
NM_033109_2035	NM_033109_2035	PNPT1	1.1871765333518	-0.460863617672676	13.0763102589317	2.66257592064894e-09	2.13709063994001e-07	11.7645546983312
NM_007080_91	NM_007080_91	LSM6	1.29359606750543	-0.1424903992174	13.0630258461548	2.69840780720963e-09	2.15689083468952e-07	11.7509602911921
NM_018087_2346	NM_018087_2346	TMEM48	0.765576245800655	0.0832613430725366	13.0606087951902	2.70498233791243e-09	2.15689083468952e-07	11.7484854551047
